,university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
10,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,22-Oct-20,,TODD_MENDOZA,M,29-Jan-48,,KILOMETRO_208,JBAKER@HOTMAIL.COM
11,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,30-Dec-20,,PEGGY_MEYER,F,01-Jan-41,,GOBERNADOR_DUVAL,SABRINA38@HOTMAIL.COM
12,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,26-Nov-20,,RYAN_BROWN,M,02-Feb-98,,AGUADA_DE_PIEDRA,CALEB20@YAHOO.COM
13,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,12-Sep-20,,JOANN_BENNETT,F,22-Sep-30,,CALEUFU,CNICHOLSON@HOTMAIL.COM
14,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,07-Jan-21,,WILLIAM_CONLEY,M,27-Aug-84,,ABRA_DEL_TRIGO,CHUBBARD@HOTMAIL.COM
15,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,09-Nov-20,,JOSEPH_ROSALES,M,04-Dec-65,,FORTIN_CHACO,BPEARSON@HOTMAIL.COM
16,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,05-Nov-20,,JOHN_MUNOZ,M,28-Aug-53,,CHALLACO,MARTINEZALICIA@YAHOO.COM
17,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,09-Sep-20,,ANDREA_WALKER,F,03-Mar-09,,CALVO,COOKMARGARET@HOTMAIL.COM
18,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,04-Sep-20,,PATRICK_CONNER,M,19-Oct-32,,COLONIA_SANTA_TERESA,MICHAEL16@YAHOO.COM
19,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,18-Nov-20,,LARRY_OBRIEN,M,25-Feb-98,,ABRA_DE_PIVES,KATHLEENHERRERA@GMAIL.COM
20,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,28-Oct-20,,DEBRA_HOWARD,F,19-Jun-42,,ISLA_GRANDE,SMITHCHRISTINE@HOTMAIL.COM
21,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,28-Oct-20,,MICHAEL_REYES,M,04-May-54,,BAJO_GUAZU,KHILL@HOTMAIL.COM
22,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,12-Nov-20,,DAVID_HOWARD,M,03-Dec-29,,EL_CHUMBEAU,WENDYSIMPSON@YAHOO.COM
23,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,22-Nov-20,,TIMOTHY_JONES,M,13-Jan-09,,ARROYO_LAS_MINAS,SHAWN63@YAHOO.COM
24,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,16-Sep-20,,GARY_RICHARDS,M,08-Mar-10,,EMPALME_FRONTERA,GILBERTANDREW@GMAIL.COM
25,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,18-Oct-20,,GREGORY_DANIEL,M,04-Oct-08,,ANTONIO_DE_LOS_HEROS,CSIMPSON@YAHOO.COM
26,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,26-Nov-20,,VANESSA_MACK,F,16-Nov-11,,CABAÑA_EL_CISNE,CWILCOX@HOTMAIL.COM
27,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,13-Sep-20,,CAROL_JOHNSON,F,26-Jul-80,,COSTA_DEL_ESTE,BBROWN@HOTMAIL.COM
28,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,08-Jan-21,,CHRISTOPHER_WILLIAMS,M,17-Apr-04,,COLONIA_EL_SIMBOL,DENISEPOWELL@GMAIL.COM
29,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,BIOQUÍMICA,06-Nov-20,,RACHEL_HOLLAND,F,28-Mar-68,,GENERAL_GALARZA,RMARTINEZ@HOTMAIL.COM
30,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,09-Jan-21,,TRACY_ROGERS,F,25-Aug-43,,BELGRANO,EKNIGHT@YAHOO.COM
31,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,05-Dec-20,,ARIEL_RICHARDSON,F,15-Nov-79,,ABBOTT,WILLIAM49@GMAIL.COM
32,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,30-Dec-20,,BRENDA_WADE,F,27-Jul-58,,BAJO_DE_LAS_PALOMAS,JENNIFERLIVINGSTON@HOTMAIL.COM
33,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,07-Jan-21,,BRANDON_DAVIS,M,28-Sep-90,,CAIMANCITO,ROBINSONAARON@YAHOO.COM
34,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,01-Feb-21,,BRETT_SANDOVAL,M,20-Sep-09,,ARRAYANAL,FRICHARDSON@HOTMAIL.COM
35,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,23-Sep-20,,NOAH_BRYANT,M,14-Mar-73,,FARO_QUERANDI,WILSONEMILY@GMAIL.COM
36,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,19-Jan-21,,BARBARA_REED,F,23-Dec-62,,BAHIA_BUSTAMANTE,BHILL@GMAIL.COM
37,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,29-Dec-20,,DAMON_RODRIGUEZ,M,23-Feb-09,,CAMPO_CALVO,BRIAN37@GMAIL.COM
38,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,03-Sep-20,,STEVEN_FISCHER,M,27-Jan-54,,EDUARDO_COSTA,JOHN98@GMAIL.COM
39,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,08-Oct-20,,EMILY_SMITH,F,04-Feb-97,,GREGORIO_DE_LAFERRERE,DAVID42@HOTMAIL.COM
40,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,23-Oct-20,,SHEILA_ANDREWS,F,15-Mar-19,,ALBIGASTA,RANDERSON@GMAIL.COM
41,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,26-Oct-20,,MR._MICHAEL_JOHNSON,M,14-Jul-62,,CAÑADA_SECA,GONZALESMOLLY@GMAIL.COM
42,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,20-Oct-20,,MEGHAN_DAY,F,19-Jan-22,,BARRIO_BELGRANO_ORTIZ,EDWARDSPATRICIA@HOTMAIL.COM
43,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,19-Oct-20,,JENNIFER_SMITH,F,14-Jan-66,,BARRA_BONITA,YMOORE@HOTMAIL.COM
44,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,18-Oct-20,,SABRINA_CHAMBERS,F,25-Aug-00,,ARROYO_SECO,ESANCHEZ@HOTMAIL.COM
45,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,10-Jan-21,,ANTHONY_GIBSON,M,20-Mar-28,,CERVANTES,ROBINSONJENNIFER@YAHOO.COM
46,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,26-Oct-20,,MARY_OLSEN,F,14-Aug-65,,CAMPO_RODRIGUEZ,TAYLOR55@HOTMAIL.COM
47,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,23-Jan-21,,ERIC_HALL,M,11-Dec-06,,ANZOATEGUI,SHELBY66@YAHOO.COM
48,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,24-Dec-20,,WILLIAM_TRAVIS,M,01-Sep-60,,MAGGIOLO,DIANECARRILLO@YAHOO.COM
49,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,11-Nov-20,,TAYLOR_PAYNE,F,06-Jan-32,,AMBERES,ANDERSENDEREK@YAHOO.COM
50,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,18-Dec-20,,LUCAS_THOMAS,M,08-Mar-20,,13_DE_ENERO,MARK72@GMAIL.COM
51,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,17-Oct-20,,DAVID_RICHARD,M,24-Jul-92,,NONOGASTA,KATRINAREYES@YAHOO.COM
52,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,06-Oct-20,,TRACY_LEE,F,17-Jan-95,,CAMPO_LAS_PUERTAS,PENATONI@HOTMAIL.COM
53,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,18-Nov-20,,GINA_MOORE,F,01-Feb-35,,16_DE_JULIO,CLARKKATHERINE@GMAIL.COM
54,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,08-Oct-20,,PAMELA_TRUJILLO,F,13-Aug-62,,CORREA,DANALARSON@HOTMAIL.COM
55,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,18-Oct-20,,BRIAN_WEBSTER,M,20-Aug-82,,4_DE_FEBRERO,JOHN47@HOTMAIL.COM
56,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,AGRONOMÍA,04-Sep-20,,LAURIE_POWELL,F,28-Jul-86,,VILLA_MANZANO,RODNEY72@GMAIL.COM
57,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,07-Nov-20,,ROBERT_MOSLEY,M,04-Sep-17,,ESTANCIAS,ZMORENO@GMAIL.COM
58,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,07-Sep-20,,BRITTNEY_PENNINGTON,F,29-Sep-96,,LOS_CORREDORES,NICHOLAS35@HOTMAIL.COM
59,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,13-Oct-20,,NATALIE_MONTES,F,26-Jun-59,,LA_RIBERA,CRUZMORGAN@YAHOO.COM
60,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,01-Jan-21,,CHAD_REEVES,M,23-Oct-04,,ARROYO_CASCO,ZRUSH@GMAIL.COM
61,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,23-Jan-21,,JON_MITCHELL,M,11-Feb-63,,ARTEAGA,KARENPERRY@GMAIL.COM
62,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,11-Dec-20,,NATHANIEL_GONZALEZ,M,18-Jun-24,,AVELLANEDA,JACOBBECKER@YAHOO.COM
63,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,24-Sep-20,,HANNAH_SANDERS,F,06-Dec-94,,COSTA_BRAVA,AMANDA10@YAHOO.COM
64,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,BIOQUÍMICA,21-Jan-21,,RODNEY_SULLIVAN,M,04-May-37,,SAN_GENARO_NORTE,KATHLEENCARTER@HOTMAIL.COM
65,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,31-Oct-20,,TANNER_CAMPBELL,M,27-Jul-75,,LOS_INDIOS,HOFFMANSHERRI@YAHOO.COM
66,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,19-Jan-21,,HALEY_MILLS,F,11-May-41,,CALERA_ARGENTINA,JENNIFERPIERCE@YAHOO.COM
67,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,27-Dec-20,,SHARON_LEON,F,12-Mar-12,,CARAGUATAY,HMILLS@YAHOO.COM
68,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,28-Nov-20,,JAMES_COMBS,M,02-Aug-86,,PELLEGRINI,LEACHOLIVIA@GMAIL.COM
69,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,16-Nov-20,,ALICIA_PATTON,F,18-Aug-03,,CAÑETE,VICTORKNIGHT@YAHOO.COM
70,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,26-Jan-21,,ANDREA_THOMPSON,F,07-Nov-60,,CABRERIA,SNORRIS@YAHOO.COM
71,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,30-Sep-20,,ARTHUR_COX,M,03-Sep-23,,AGUADA_GRANDE,PATRICIA31@GMAIL.COM
72,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_MECÁNICA,31-Dec-20,,AMY_FORD,F,02-May-95,,ISLA_TIGRE,BJACKSON@YAHOO.COM
73,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,FARMACIA,03-Oct-20,,AUSTIN_CONNER,M,14-Jun-99,,ALGARROBO_DEL_AGUILA,BATESSIERRA@HOTMAIL.COM
74,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,21-Nov-20,,SAMUEL_ROBINSON,M,11-Mar-06,,COLONIA_BARGA,SARA99@GMAIL.COM
75,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,16-Nov-20,,ALLISON_FLORES,F,19-Jul-15,,BERNAL_ESTE,CAROL12@YAHOO.COM
76,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,11-Oct-20,,LINDSEY_COLEMAN,F,05-Nov-28,,CHIMPAY,PHILLIP39@HOTMAIL.COM
77,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,21-Dec-20,,EDWARD_WILLIS,M,05-Feb-87,,AGUADA_DE_LAS_TEJAS,MEGANWHITE@YAHOO.COM
78,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,06-Sep-20,,REBECCA_MORALES,F,24-Feb-83,,CAMPO_MEDINA,HDODSON@GMAIL.COM
79,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,06-Jan-21,,DONNA_DURAN,F,30-Mar-17,,PONTAUT,RDUNN@YAHOO.COM
80,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,25-Sep-20,,LACEY_BARRERA,F,11-Apr-38,,CARLOS_TEJEDOR,ERIC48@YAHOO.COM
81,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,25-Dec-20,,SEAN_COLE,M,01-Nov-63,,BELLA_ITALIA,DAVIDHERNANDEZ@HOTMAIL.COM
82,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,14-Oct-20,,HEIDI_CLARK,F,15-Jul-71,,CARLOS_MARIA_NAON,NBARKER@HOTMAIL.COM
83,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,31-Oct-20,,CANDACE_GUERRERO,F,15-Jun-13,,AGUAS_DE_LAS_MULAS,WILLIAMSMELANIE@HOTMAIL.COM
84,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,BIOQUÍMICA,26-Oct-20,,TRAVIS_PORTER,M,23-Apr-37,,SAN_MARCELO,OSANTOS@HOTMAIL.COM
85,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,02-Sep-20,,JORDAN_PERKINS,F,17-Mar-95,,AGUA_SALADA,MARKSOSA@HOTMAIL.COM
86,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,12-Dec-20,,TRACY_CHAN,F,15-Aug-53,,AGUIRRE_CUE,WOODSDAVID@YAHOO.COM
87,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,BIOQUÍMICA,04-Oct-20,,SHERRI_COX,F,01-May-86,,BANDERALO,GREGORYGREEN@HOTMAIL.COM
88,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,BIOQUÍMICA,23-Sep-20,,ZACHARY_GLOVER,M,24-Jun-15,,IRAOLA,UGARCIA@GMAIL.COM
89,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,04-Jan-21,,AMBER_HARRIS,F,07-Sep-26,,COLONIA_JOSEFA,GJONES@YAHOO.COM
90,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,02-Dec-20,,TIFFANY_HARTMAN,F,02-Sep-78,,EL_CARMEN,VPORTER@GMAIL.COM
91,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,25-Sep-20,,MICHAEL_GOMEZ,M,01-Apr-31,,ALTO_EL_PUESTO,JACQUELINE00@YAHOO.COM
92,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,10-Nov-20,,KEVIN_THOMAS,M,04-Jun-17,,AGUA_DEL_SIMBOL,HDICKSON@YAHOO.COM
93,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,03-Oct-20,,ELIZABETH_KELLY,F,12-Feb-91,,EL_DURAZNO,PATRICIA24@GMAIL.COM
94,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,AGRONOMÍA,26-Oct-20,,JAMES_BERG,M,08-Jan-72,,COLONIA_LOS_TRES_USARIS,DECKERJOSEPH@YAHOO.COM
95,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,28-Oct-20,,HOLLY_MILLER,F,29-Oct-39,,COLONIA_LOS_ZAPALLOS,HJONES@YAHOO.COM
96,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,06-Sep-20,,ROBERT_ROSE,M,16-Mar-74,,CAMPO_DE_MAYO,KYLEDELEON@HOTMAIL.COM
97,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,25-Jan-21,,HEATHER_BYRD,F,30-Sep-54,,ESTELA,MALLORY31@HOTMAIL.COM
98,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,19-Sep-20,,JACQUELINE_MCKINNEY,F,27-May-49,,COLONIA_TACURALES,NATHAN90@YAHOO.COM
99,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,31-Jan-21,,JESSICA_JACKSON,F,21-Sep-08,,CAÑADA_DE_GOMEZ,WILLIAM24@GMAIL.COM
100,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,06-Sep-20,,NICOLE_WADE_DDS,F,13-Dec-94,,ADRIAN_MATURANO,VALERIE89@HOTMAIL.COM
101,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,12-Nov-20,,JOANNE_RAMOS,F,25-Feb-80,,BALCARCE,YHERRERA@HOTMAIL.COM
102,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,01-Jan-21,,LESLIE_MITCHELL,F,12-Jun-15,,CAMBA_PASO,VCHAMBERS@HOTMAIL.COM
103,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,23-Dec-20,,SAMUEL_HART,M,09-Mar-87,,VILLA_ELOISA,EVERETTCASSIDY@HOTMAIL.COM
104,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,16-Dec-20,,JOHNNY_MCCLAIN,M,10-Jun-95,,EL_DURAZNO,LEAH91@HOTMAIL.COM
105,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,19-Oct-20,,DEBORAH_JONES_DDS,F,13-Sep-88,,RAWSON,QHO@GMAIL.COM
106,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,19-Sep-20,,SEAN_STEVENSON,M,27-Sep-97,,ALDEA_BRASILERA,EVANPARSONS@HOTMAIL.COM
107,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,21-Sep-20,,JESSICA_OWENS,F,29-Jun-14,,ANZOATEGUI,STEPHANIEADKINS@GMAIL.COM
108,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,20-Sep-20,,ASHLEY_ALLEN,F,11-Jan-44,,COLONIA_DELFINO,JUSTIN19@YAHOO.COM
109,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,17-Jan-21,,SHANNON_HUNT,F,29-Apr-28,,ALTA_ITALIA,BRANDONHOOVER@HOTMAIL.COM
110,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,12-Oct-20,,JOHN_RANGEL,M,02-Jul-07,,CAMPO_LA_LIMA,KEVIN70@GMAIL.COM
111,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,08-Nov-20,,SHEILA_CLARK,F,14-Jan-39,,ALTO_RIO_PICO,WILCOXBRIAN@GMAIL.COM
112,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,07-Dec-20,,GEORGE_JOHNSTON,M,23-Oct-63,,HURLINGHAM,EMMAMORALES@GMAIL.COM
113,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,FARMACIA,10-Nov-20,,NATHANIEL_TURNER,M,27-Aug-32,,FARO_SAN_ANTONIO,MARILYNSANTIAGO@YAHOO.COM
114,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,AGRONOMÍA,24-Nov-20,,RONALD_SCOTT,M,28-Apr-19,,ACEVEDO,BARRROBERT@HOTMAIL.COM
