university	career	inscription_date	first_name	last_name	gender	age	postal_code	location	email
universidad_nacional_de_villa_maría	ingeniería_electrónica	2020-12-23	kimberly	smith	female	26	6339	cailomuta	jparker@gmail.com
universidad_nacional_de_villa_maría	arquitectura	2021-01-18	john	mann	male	52	5400	desamparados	helenford@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_terapia_ocupacional	2021-01-13	craig	crawford	male	47	5474	barranquitas	amy86@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_sociología_	2020-09-17	omar	levy	male	47	5474	barranquitas	uperry@yahoo.com
universidad_nacional_de_villa_maría	arquitectura	2020-10-29	megan	butler	female	28	2722	wheelwright	callahanpatrick@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_de_la_educación_	2020-12-17	mathew	lyons	male	44	2214	aldao	christinemoss@gmail.com
universidad_nacional_de_villa_maría	farmacia	2020-12-30	alexandra	donaldson	female	27	6078	bayauca	mccoylaura@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_administración_	2020-09-23	steven	zimmerman	male	25	4644	cangrejillos	lauren10@gmail.com
universidad_nacional_de_villa_maría	agronomía	2020-10-14	monica	smith	female	36	1909	arana	lesliefrancis@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_gestión_de_agroalimentos	2020-09-07	joshua	turner	male	43	5873	isla	gallagherdanielle@yahoo.com
universidad_nacional_de_villa_maría	farmacia	2020-12-14	jimmy	browning	male	52	6665	ernestina	alejandraguzman@yahoo.com
universidad_nacional_de_villa_maría	ingeniería_electrónica	2020-12-05	anthony	hess	male	33	5711	angelita	michael05@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_terapia_ocupacional	2020-09-09	destiny	bowers	female	18	6231	cuenca	ajohnson@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_de_la_computación	2021-01-26	melissa	stanley	female	20	4600	algarrobal	melissa77@hotmail.com
universidad_nacional_de_villa_maría	ingeniería_electrónica	2021-01-01	lori	gonzalez	female	23	6309	alpachiri	batesrobert@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_de_la_educación_	2020-12-12	robert	gentry	male	48	6309	alpachiri	foxjulia@gmail.com
universidad_nacional_de_villa_maría	diseño_de_imagen_y_sonido	2020-12-31	joseph	pierce	male	42	6361	agustoni	goodwinjoseph@hotmail.com
universidad_nacional_de_villa_maría	bioquímica	2020-09-21	joseph	barber	male	38	6607	anasagasti	nathaniel69@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_administración_	2021-01-06	thomas	valencia	male	52	7100	dolores	courtney97@gmail.com
universidad_nacional_de_villa_maría	contador_público_	2020-09-16	keith	weber	male	46	4413	catua	floressabrina@yahoo.com
universidad_nacional_de_villa_maría	agronomía	2020-12-19	kristin	mcpherson	female	20	5773	cañada	smithrobert@yahoo.com
universidad_nacional_de_villa_maría	diseño_industrial	2020-12-15	julie	perkins	female	43	8371	atreuco	melvin39@hotmail.com
universidad_nacional_de_villa_maría	ciencias_veterinarias	2020-10-15	eric	wright	male	24	8371	atreuco	kenneth68@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_biológicas	2020-10-30	jennifer	howard	female	50	8371	atreuco	graveselizabeth@yahoo.com
universidad_nacional_de_villa_maría	diseño_industrial	2020-09-30	james	lewis	male	35	2848	berisso	ebarber@yahoo.com
universidad_nacional_de_villa_maría	diseño_de_imagen_y_sonido	2020-10-19	andrew	elliott	male	18	2848	berisso	wmcdowell@hotmail.com
universidad_nacional_de_villa_maría	actuario_	2020-10-17	kristin	lloyd	female	43	6233	condarco	andrewspamela@hotmail.com
universidad_nacional_de_villa_maría	ingeniería_en_informática	2020-11-13	jessica	harmon	female	49	7220	funke	victorhorton@gmail.com
universidad_nacional_de_villa_maría	arquitectura	2021-01-28	brent	fisher	male	28	7220	funke	amartinez@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_kinesiología_y_fisiatría	2020-09-23	amanda	boyd	female	30	2456	esmeralda	mstewart@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_de_la_educación_	2020-12-31	antonio	alvarado	male	51	6437	alamos	keith31@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencia_y_tecnología_de_alimentos	2020-11-02	ricardo	sloan	male	47	4728	chumbicha	knightmichael@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_producción_de_bioimagenes	2020-12-23	carol	flores	female	20	2720	colon	powelllucas@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_producción_de_bioimagenes	2020-12-12	austin	curtis	male	37	8503	chocori	kellywalters@hotmail.com
universidad_nacional_de_villa_maría	ciencias_veterinarias	2020-10-13	matthew	wells	male	42	1984	domselaar	pmendez@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_biológicas	2020-11-19	wyatt	moody	male	33	3018	candioti	pskinner@gmail.com
universidad_nacional_de_villa_maría	técnico_para_bioterios_	2020-10-21	jason	benson	male	51	3085	pilar	lawrencecabrera@yahoo.com
universidad_nacional_de_villa_maría	ingeniería_electrónica	2020-12-30	ashley	murphy	female	33	3085	pilar	donaldmorgan@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_sociología_	2021-01-08	susan	mitchell	female	30	2942	baradero	sullivannathan@gmail.com
universidad_nacional_de_villa_maría	técnico_para_bioterios_	2020-11-15	crystal	thornton	female	43	5385	aguadita	janicewright@hotmail.com
universidad_nacional_de_villa_maría	ingeniería_mecánica	2020-11-08	victor	johnson	male	43	5385	aguadita	johnconrad@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_ambientales	2020-10-23	mark	miller	male	18	3281	calera	emilygarcia@gmail.com
universidad_nacional_de_villa_maría	ciencias_veterinarias	2020-11-20	lindsay	stewart	female	34	5515	maipu	parksabrina@gmail.com
universidad_nacional_de_villa_maría	farmacia	2021-01-14	emily	nelson	female	44	2208	gaboto	upeck@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencia_y_tecnología_de_alimentos	2020-10-17	becky	henderson	female	25	7161	labarden	christina17@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_de_la_educación_	2020-10-31	monica	graves	female	40	2246	barrancas	griffithmolly@gmail.com
universidad_nacional_de_villa_maría	ingeniería_electrónica	2020-10-17	laura	tyler	female	43	2117	alcorta	brownjustin@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_sociología_	2020-11-13	april	best	female	19	2218	carrizales	jonathonrhodes@gmail.com
universidad_nacional_de_villa_maría	ingeniería_en_informática	2020-09-28	kimberly	henson	female	26	1609	boulogne	joyce92@yahoo.com
universidad_nacional_de_villa_maría	actuario_	2020-09-09	cindy	luna	female	19	1609	boulogne	stephaniehawkins@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_sociología_	2021-01-19	kimberly	bowman	female	47	4603	catamontaña	myersmelissa@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_relaciones_del_trabajo_	2021-01-17	sean	strickland	male	22	7311	chillar	powellchristopher@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_gestión_de_agroalimentos	2020-10-26	jody	owens	female	37	5363	anguinan	danieljohnson@gmail.com
universidad_nacional_de_villa_maría	medicina	2021-01-31	joseph	tanner	male	49	8403	alicura	ksmith@yahoo.com
universidad_nacional_de_villa_maría	agronomía	2021-01-25	sabrina	carroll	female	25	7169	juancho	daniel65@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_gestión_de_agroalimentos	2020-12-26	robert	smith	male	38	6723	cucullu	ehart@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_de_la_educación_	2020-12-13	rebecca	smith	female	39	6723	cucullu	leerebecca@hotmail.com
universidad_nacional_de_villa_maría	bioquímica	2020-10-01	andrea	miller	female	35	2938	alsina	sarahhamilton@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_producción_de_bioimagenes	2020-11-25	theresa	johnson	female	52	2138	carcaraña	suzannebishop@hotmail.com
universidad_nacional_de_villa_maría	ingeniería_mecánica	2020-09-17	katie	pham	female	49	2138	carcaraña	jamesjenny@hotmail.com
universidad_nacional_de_villa_maría	ciencias_veterinarias	2020-09-10	jennifer	smith	female	48	8164	arquedas	dawn39@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_sociología_	2020-12-19	melissa	scott	female	18	4122	alizal	joseph81@hotmail.com
universidad_nacional_de_villa_maría	ingeniería_en_informática	2020-09-27	dominique	robinson	female	43	5473	aguayo	lthomas@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_relaciones_del_trabajo_	2021-01-28	julie	moore	female	47	2438	frontera	benjaminquinn@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_sociología_	2020-10-08	anthony	chan	male	21	2401	castelar	jeffreyrobinson@hotmail.com
universidad_nacional_de_villa_maría	agronomía	2021-01-10	william	schultz	male	47	3361	acaragua	shelbywalls@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_geológicas	2020-12-07	allen	jackson	male	46	1708	moron	brian71@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_administración_	2021-01-14	matthew	oliver	male	50	5361	aicuña	karenramirez@gmail.com
universidad_nacional_de_villa_maría	diseño_de_imagen_y_sonido	2021-01-23	andrew	middleton	male	30	2745	gahan	perezronald@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencia_y_tecnología_de_alimentos	2021-01-26	trevor	simmons	male	19	2745	gahan	zhouse@hotmail.com
universidad_nacional_de_villa_maría	ingeniería_electrónica	2020-10-11	taylor	parks	male	49	1846	adrogue	sean91@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_de_la_educación_	2020-10-17	vanessa	perez	female	29	4184	bustamante	fordwhitney@gmail.com
universidad_nacional_de_villa_maría	ingeniería_en_informática	2020-10-30	deborah	bentley	female	33	5327	capihuas	rosarioeric@yahoo.com
universidad_nacional_de_villa_maría	ingeniería_mecánica	2020-11-11	gregory	castillo	male	32	1915	arbuco	katelyn96@hotmail.com
universidad_nacional_de_villa_maría	ingeniería_mecánica	2021-01-05	wesley	huynh	male	45	4631	antiguo	sierra30@hotmail.com
universidad_nacional_de_villa_maría	ingeniería_en_informática	2020-09-25	carl	davis	male	23	1733	plomer	pfaulkner@hotmail.com
universidad_nacional_de_villa_maría	arquitectura	2020-12-08	debra	summers	female	31	5260	acheral	tanya33@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_antropológicas	2020-09-05	paul	walter	male	49	6712	cortines	ksalazar@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_psicología	2020-10-07	karen	garrison	female	35	6712	cortines	johnsonjohn@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_producción_de_bioimagenes	2020-11-09	charles	doyle	male	51	3485	carandaiti	ericbrown@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_geológicas	2020-12-24	cynthia	jones	female	47	2441	crispi	gespinoza@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_antropológicas	2020-09-16	willie	harper	male	51	8328	allen	clarkamy@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_biológicas	2020-10-06	christina	park	female	39	3427	abra	fgarcia@hotmail.com
universidad_nacional_de_villa_maría	diseño_industrial	2021-01-25	kenneth	bell	male	35	1828	banfield	julia48@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_sociología_	2020-11-17	rhonda	harper	female	20	2846	anahi	perrycharles@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencia_y_tecnología_de_alimentos	2021-01-11	angel	espinoza	female	46	1722	merlo	khale@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_de_la_computación	2020-11-29	andrea	shaw	female	31	8175	goyena	brenda21@hotmail.com
universidad_nacional_de_villa_maría	ingeniería_en_informática	2020-11-29	kathleen	winters	female	41	3451	batelito	diane94@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_ambientales	2020-12-29	christopher	moss	male	38	6403	badano	msanchez@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_de_la_computación	2020-09-20	kimberly	rowe	female	32	3466	abalo	duane76@gmail.com
universidad_nacional_de_villa_maría	ingeniería_mecánica	2020-10-30	erica	reed	female	40	1602	florida	wgallagher@yahoo.com
universidad_nacional_de_villa_maría	farmacia	2021-01-08	wendy	simmons	female	50	1987	alegre	elizabeth07@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_de_la_educación_	2020-11-26	victoria	salazar	female	31	4653	casira	ecook@yahoo.com
universidad_nacional_de_villa_maría	diseño_de_imagen_y_sonido	2020-11-06	maria	reed	female	49	6559	recalde	oparker@gmail.com
universidad_nacional_de_villa_maría	medicina	2021-01-31	zachary	black	male	25	3448	alamo	sarahfranklin@yahoo.com
universidad_nacional_de_villa_maría	ingeniería_electrónica	2020-12-08	william	reyes	male	28	7300	azul	rebeccadonovan@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_antropológicas	2020-10-27	calvin	wright	male	52	8366	chelforo	lucerocory@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_antropológicas	2020-10-16	vicki	evans	female	27	8324	cipolletti	davidhampton@hotmail.com
universidad_nacional_de_villa_maría	diseño_industrial	2021-01-18	diana	morris	female	26	1731	villars	victorialarson@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_musicoterapia	2020-09-12	richard	osborne	male	47	2639	berabevu	patriciarobertson@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_kinesiología_y_fisiatría	2020-12-12	alexis	rodgers	female	25	3285	berduc	stephanieowens@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_musicoterapia	2020-10-22	leah	jones	female	46	6721	azcuenaga	jasonrodriguez@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_biológicas	2020-09-14	autumn	frye	female	27	2921	godoy	bishoplindsay@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_ambientales	2020-11-11	amanda	davis	female	19	7521	deferrari	pmarshall@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_administración_	2020-12-07	jessica	watkins	female	35	6389	alegria	frazierjoseph@hotmail.com
universidad_nacional_de_villa_maría	farmacia	2021-01-20	david	villa	male	48	5300	amilgancho	donna48@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_producción_de_bioimagenes	2020-09-25	jose	terry	male	43	2508	armstrong	donnahamilton@hotmail.com
universidad_nacional_de_villa_maría	ingeniería_electrónica	2021-01-04	lindsey	washington	female	27	2222	diaz	dylan45@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_relaciones_del_trabajo_	2020-10-29	john	myers	male	29	6077	encina	cory81@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_ambientales	2021-01-02	nichole	sullivan	female	33	6601	altamira	brett78@gmail.com
universidad_nacional_de_villa_maría	farmacia	2020-10-04	michael	rhodes	male	52	4711	ambato	bmoore@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_musicoterapia	2020-12-07	deborah	harris	female	50	3081	cavour	stacey24@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_musicoterapia	2020-09-21	scott	trevino	male	31	7005	barker	paigechang@yahoo.com
universidad_nacional_de_villa_maría	arquitectura	2020-09-22	jessica	rich	female	19	7406	aldecon	carl24@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_de_la_computación	2020-10-18	kayla	gray	female	41	7406	aldecon	oburns@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_gestión_de_agroalimentos	2020-11-03	lauren	knight	female	44	2201	ricardone	herreravictoria@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_artes	2020-12-27	jessica	cox	female	23	3351	azara	ldonaldson@gmail.com
universidad_nacional_de_villa_maría	agronomía	2020-09-16	nathan	atkinson	male	52	3355	arrechea	jordanemily@gmail.com
universidad_nacional_de_villa_maría	farmacia	2020-10-26	crystal	miller	female	30	2202	cerana	bnorris@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_planificación_y_diseño_del_paisaje	2020-11-21	leslie	king	female	21	2202	cerana	yreed@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_planificación_y_diseño_del_paisaje	2020-09-29	courtney	williamson	female	35	5264	angelina	hinesmorgan@gmail.com
universidad_nacional_de_villa_maría	medicina	2020-09-11	william	burton	male	21	4719	balcosna	bryanwillis@gmail.com
universidad_nacional_de_villa_maría	contador_público_	2020-10-27	aaron	miller	male	35	6465	coraceros	josephconley@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_gestión_de_agroalimentos	2020-10-07	cynthia	suarez	female	45	2449	avena	anthony84@hotmail.com
universidad_nacional_de_villa_maría	medicina	2020-09-25	dakota	griffin	male	25	3183	albariño	sanchezraymond@yahoo.com
universidad_nacional_de_villa_maría	ingeniería_en_informática	2020-12-23	alyssa	mason	female	18	6703	alastuey	psmith@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_musicoterapia	2020-12-29	diana	martin	female	42	7307	crotto	nathanbanks@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_de_la_educación_	2020-12-16	gregory	martin	male	51	4143	independencia	samantha65@yahoo.com
universidad_nacional_de_villa_maría	bioquímica	2020-11-05	cody	davis	male	28	5343	lavalle	carltaylor@hotmail.com
universidad_nacional_de_villa_maría	ciencias_veterinarias	2020-11-28	jeffrey	bird	male	40	3050	calchaqui	ujohns@gmail.com
universidad_nacional_de_villa_maría	licenciatura_en_gestión_de_agroalimentos	2020-10-21	chase	elliott	male	25	6740	chacabuco	ogray@hotmail.com
universidad_nacional_de_villa_maría	licenciatura_en_planificación_y_diseño_del_paisaje	2020-11-27	logan	wong	male	19	2531	landeta	btyler@yahoo.com
universidad_nacional_de_villa_maría	licenciatura_en_ciencias_de_la_educación_	2020-11-22	michelle	dyer	female	51	6555	alfalad	melissacannon@gmail.com
universidad_nacional_de_villa_maría	agronomía	2020-10-05	deborah	ortiz	female	42	1804	canning	john12@hotmail.com
universidad_nacional_de_villa_maría	arquitectura	2020-12-24	barry	patton	male	53	5360	chilecito	dannycurry@gmail.com
universidad_nacional_de_villa_maría	medicina	2020-12-21	robert	nelson	male	21	1664	trujui	luisbaker@hotmail.com
