university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
universidad tecnológica nacional,bioquímica,2020-10-28,jay,conway,male,24,6307,colonia la oracion,karenmendoza@yahoo.com
universidad tecnológica nacional,contador público,2020-12-13,jon,gordon,male,62,4164,bajastine,agonzalez@yahoo.com
universidad tecnológica nacional,licenciatura en psicología,2020-09-11,greg,wells,male,84,7515,claudio c molina,trodriguez@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2021-01-29,dale,huynh,male,31,3013,colonia matilde,wsingh@hotmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo,2020-10-31,paul,evans,male,72,5461,aguada de la peña,zking@hotmail.com
universidad tecnológica nacional,licenciatura en ciencia política,2020-09-05,christian,sanders,male,38,6223,coronel charlone,fwiggins@yahoo.com
universidad tecnológica nacional,licenciatura en sociología,2020-09-12,george,thompson,male,83,7300,azul,andrewsnyder@hotmail.com
universidad tecnológica nacional,diseño de imagen y sonido,2020-11-26,joseph,wall,male,74,2181,los molinos,gtucker@yahoo.com
universidad tecnológica nacional,contador público,2020-11-12,tiffany,molina,female,73,5541,algarrobal abajo,brianduncan@hotmail.com
universidad tecnológica nacional,farmacia,2020-11-26,julia,lopez,female,19,6561,blanca grande,kray@gmail.com
universidad tecnológica nacional,diseño de imagen y sonido,2021-01-25,steven,sexton,male,67,2823,aero club canal,hendersonlinda@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2020-10-27,john,smith,male,53,6365,azteazu,vegajuan@yahoo.com
universidad tecnológica nacional,licenciatura en ciencia política,2020-11-11,paul,johnson,male,39,5505,carbometal,emilydonaldson@hotmail.com
universidad tecnológica nacional,actuario,2021-01-02,leah,williams,female,22,2322,cabaña el cisne,trevinokenneth@gmail.com
universidad tecnológica nacional,licenciatura en administración,2020-11-22,isabella,gibson,female,23,7265,cazon,luis27@gmail.com
universidad tecnológica nacional,bioquímica,2020-09-06,mark,estrada,male,43,1871,dock sud,collin60@yahoo.com
universidad tecnológica nacional,actuario,2020-10-01,hunter,buck,male,50,1854,longchamps,wdudley@gmail.com
universidad tecnológica nacional,medicina,2021-01-12,christine,huerta,female,77,5321,el potrero,justin29@gmail.com
universidad tecnológica nacional,diseño industrial,2020-12-18,felicia,bautista,female,76,2317,casablanca,robert75@hotmail.com
universidad tecnológica nacional,licenciatura en musicoterapia,2020-11-20,maria,hale,female,48,2533,los cardos,friedmankristen@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias biológicas,2020-11-11,katelyn,white,female,41,2218,carrizales,jaimerivers@gmail.com
universidad tecnológica nacional,ingeniería electrónica,2021-01-16,margaret,chavez,female,77,2801,alto verde,iyoung@gmail.com
universidad tecnológica nacional,licenciatura en musicoterapia,2020-09-04,emma,jackson,female,39,6600,kilometro 125,mackamanda@yahoo.com
universidad tecnológica nacional,ingeniería mecánica,2020-09-04,jeffrey,sandoval,male,60,2121,perez,tammy71@hotmail.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-10-30,betty,bishop,female,40,5509,agrelo,kristen05@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias geológicas,2020-12-26,tammy,petersen,female,19,7130,caminera samborombon,acarter@gmail.com
universidad tecnológica nacional,arquitectura,2020-09-30,justin,lopez,male,22,2535,el trebol,lauragriffith@yahoo.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020-09-02,megan,booker,female,68,3230,arbol solo,kingchase@gmail.com
universidad tecnológica nacional,licenciatura en administración,2020-11-01,jose,ewing,male,36,4122,alizal,zblankenship@gmail.com
universidad tecnológica nacional,licenciatura en ciencias geológicas,2020-12-06,russell,gomez,male,60,3449,boliche lata,rogersdouglas@hotmail.com
universidad tecnológica nacional,técnico para bioterios,2021-01-15,thomas,thompson,male,70,6516,amalia,amy82@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2020-11-19,stacey,lee,female,20,6632,benitez,chavezmichael@hotmail.com
universidad tecnológica nacional,diseño industrial,2021-01-27,tony,hall,male,19,2707,4 de noviembre,ksmith@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias biológicas,2020-11-09,christopher,everett,male,88,7265,cazon,qlucas@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias de la educación,2020-11-10,jason,rice,male,37,5317,apoyaco,stevenjames@yahoo.com
universidad tecnológica nacional,farmacia,2021-01-29,john,williams,male,51,3481,angostura,cynthiacarlson@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias geológicas,2020-12-24,kristen,brown,female,64,2107,alvarez,ygomez@hotmail.com
universidad tecnológica nacional,medicina,2020-11-02,amy,warner,female,56,1909,arana,robertphelps@hotmail.com
universidad tecnológica nacional,licenciatura en psicología,2020-12-09,jennifer,schroeder,female,30,5753,agua linda,ebraun@hotmail.com
universidad tecnológica nacional,actuario,2020-12-25,sydney,jackson,female,79,5624,kilometro 47,austinhannah@gmail.com
universidad tecnológica nacional,licenciatura en administración,2021-01-29,jason,austin,male,74,2943,ireneo portela,cooperchelsea@gmail.com
universidad tecnológica nacional,ciencias veterinarias,2020-12-07,dylan,brown,male,67,5424,villa lerga,heidihuang@gmail.com
universidad tecnológica nacional,licenciatura en ciencia y tecnología de alimentos,2020-09-13,andrew,mcdonald,male,89,6009,san marcelo,megangray@yahoo.com
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2021-01-20,holly,obrien,female,79,3083,grutly,joanfrost@gmail.com
universidad tecnológica nacional,ingeniería mecánica,2020-09-06,heather,pearson,female,21,4105,abra del tafi,regina45@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias antropológicas,2020-09-26,chase,rodriguez,male,51,5592,el carbalino,daniel30@yahoo.com
universidad tecnológica nacional,licenciatura en ciencia y tecnología de alimentos,2020-11-22,debra,taylor,female,83,2170,candelaria sud,donnawalker@gmail.com
universidad tecnológica nacional,licenciatura en artes,2021-01-13,jack,roberts,male,75,2305,lehmann,krystal98@gmail.com
universidad tecnológica nacional,ingeniería mecánica,2020-10-09,brandon,rhodes,male,81,3376,gobernador lanusse,amandascott@yahoo.com
universidad tecnológica nacional,licenciatura en artes,2020-09-21,april,swanson,female,75,3509,campo el bermejo,lopeznicole@yahoo.com
universidad tecnológica nacional,agronomía,2020-10-19,edward,randolph,male,33,2315,estacion saguier,jleon@gmail.com
universidad tecnológica nacional,licenciatura en ciencias geológicas,2020-10-28,jacob,cruz,male,78,6242,drabble,stonemelissa@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias antropológicas,2020-10-04,pamela,cherry,female,63,6625,cañada la rica,thomashill@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias de la educación,2020-09-19,mark,smith,male,58,3044,gobernador crespo,bgrimes@hotmail.com
universidad tecnológica nacional,arquitectura,2020-12-02,denise,stephens,female,81,4616,barcena,naustin@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias antropológicas,2020-09-04,brittany,boyd,female,35,1708,moron,gcunningham@hotmail.com
universidad tecnológica nacional,ingeniería mecánica,2021-01-28,christina,moses,female,62,8160,fortin chaco,amymiller@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias biológicas,2020-10-21,debra,perez,female,79,8364,chimpay,dawsonleroy@gmail.com
universidad tecnológica nacional,licenciatura en ciencia política,2021-01-23,john,reeves,male,39,1828,banfield,melissaodonnell@yahoo.com
universidad tecnológica nacional,bioquímica,2020-11-04,stacy,smith,female,27,6411,bravo del dos,jodihill@hotmail.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020-09-16,julie,christensen,female,76,3405,algarrobal puisoye,billy46@yahoo.com
universidad tecnológica nacional,licenciatura en sociología,2020-09-08,amy,shah,female,85,3448,alamo,michael95@yahoo.com
universidad tecnológica nacional,ingeniería mecánica,2020-09-13,thomas,sheppard,male,84,8156,el perdido est jose guisasola,fwilson@yahoo.com
universidad tecnológica nacional,bioquímica,2020-12-05,lisa,hartman,female,25,3158,20 de septiembre,joshua37@gmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo,2020-10-05,terry,zimmerman,female,54,6100,la ines,samuel35@yahoo.com
universidad tecnológica nacional,bioquímica,2020-10-10,julie,kim,female,35,8134,argerich,cunninghammelissa@hotmail.com
universidad tecnológica nacional,diseño de imagen y sonido,2020-11-19,mark,cervantes,male,56,8132,balneario chapalco,josephthompson@gmail.com
universidad tecnológica nacional,actuario,2020-11-10,mckenzie,lynch,female,20,3025,colonia clara,randy39@hotmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo,2020-09-02,christina,green,female,18,9409,isla gran malvina,christopherscott@yahoo.com
universidad tecnológica nacional,contador público,2020-09-21,daniel,hubbard,male,54,7620,balcarce,dukedominic@gmail.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2021-01-02,jessica,hampton,female,83,6239,gonzalez moreno,goodmanangela@gmail.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2020-11-21,scott,wells,male,75,8133,la rosa,perryteresa@yahoo.com
universidad tecnológica nacional,medicina,2020-11-27,olivia,hodges,female,47,4644,cangrejillos,bmiller@gmail.com
universidad tecnológica nacional,licenciatura en ciencia política,2020-12-11,glenda,barnes,female,57,8379,gente grande,bwilkins@gmail.com
universidad tecnológica nacional,licenciatura en administración,2020-10-11,michael,wallace,male,40,6228,aguas buenas,pinedaamanda@gmail.com
universidad tecnológica nacional,actuario,2020-11-01,kimberly,stewart,female,85,2718,lierra adjemiro,stonemichael@gmail.com
universidad tecnológica nacional,licenciatura en psicología,2021-01-21,michelle,lewis,female,38,3374,el porvenir,dwalker@hotmail.com
universidad tecnológica nacional,actuario,2020-10-02,michael,frye,male,26,1642,san isidro,edward10@gmail.com
universidad tecnológica nacional,diseño industrial,2020-09-14,theresa,stuart,female,33,3421,bajo guazu,carlsonbrett@gmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo,2020-11-04,phillip,woods,male,89,3587,san antonio de obligado,sarah31@gmail.com
universidad tecnológica nacional,arquitectura,2021-01-23,lacey,johnson,female,74,3543,colonia lote 12,sabrinahenry@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias geológicas,2021-01-16,matthew,sullivan,male,65,7600,barrio emir ramon juarez,kristenpatterson@gmail.com
universidad tecnológica nacional,licenciatura en sociología,2021-01-18,nicholas,carter,male,82,2845,colonia duportal,david12@hotmail.com
universidad tecnológica nacional,ingeniería en informática,2021-01-31,robert,watson,male,50,5572,alto grande,tammybaker@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias geológicas,2020-09-03,diana,hamilton,female,69,3129,colonia hernandarias,donald06@yahoo.com
universidad tecnológica nacional,ciencias veterinarias,2020-09-17,debra,ford,female,68,7200,el gualicho,pwallace@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias de la educación,2020-11-10,paul,noble,male,44,5446,balde de leyes,robert62@gmail.com
universidad tecnológica nacional,licenciatura en ciencias biológicas,2021-01-26,lauren,fuller,female,85,7160,la union,kcastro@yahoo.com
universidad tecnológica nacional,licenciatura en terapia ocupacional,2020-09-25,charles,long,male,74,9039,hito 45,christopher73@hotmail.com
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020-09-10,tammy,ewing,female,33,2600,boca p 25,thomas90@gmail.com
universidad tecnológica nacional,agronomía,2020-12-04,rebecca,soto,female,62,2603,chapuy,ethomas@hotmail.com
universidad tecnológica nacional,licenciatura en administración,2021-01-26,amy,ross,female,85,8313,arroyito,anitawilson@gmail.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020-09-06,micheal,richardson,male,87,3524,el campamento,sandersdouglas@gmail.com
universidad tecnológica nacional,licenciatura en musicoterapia,2020-12-31,richard,johnston,male,43,7500,el carretero,alyssapratt@hotmail.com
universidad tecnológica nacional,ingeniería electrónica,2021-01-13,john,moore,male,26,8124,berraondo,andreacrawford@hotmail.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2021-02-01,marilyn,winters,female,55,6239,gonzalez moreno,stephenclark@hotmail.com
universidad tecnológica nacional,bioquímica,2020-12-16,jennifer,wilson,female,87,6346,pellegrini,ysmith@hotmail.com
universidad tecnológica nacional,ingeniería electrónica,2020-11-27,susan,gentry,female,59,1665,jose clemente paz,parkergabriela@yahoo.com
universidad tecnológica nacional,licenciatura en musicoterapia,2020-11-04,david,house,male,36,1678,caseros,zandrews@hotmail.com
universidad tecnológica nacional,licenciatura en sociología,2020-09-15,allison,roach,female,59,2179,bombal,ochavez@yahoo.com
universidad tecnológica nacional,bioquímica,2020-09-19,jeffrey,phillips,male,19,3589,kilometro 23,robert49@gmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo,2020-11-14,rebecca,compton,female,30,2935,algarrobo,xlopez@yahoo.com
universidad tecnológica nacional,diseño de imagen y sonido,2020-10-26,joseph,kaiser,male,33,2119,arminda,ucollier@hotmail.com
universidad tecnológica nacional,licenciatura en terapia ocupacional,2020-11-15,garrett,wells,male,28,3170,alberto gerchunoff,brian10@gmail.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-11-10,janice,mcneil,female,37,2804,campana,steven10@yahoo.com
universidad tecnológica nacional,contador público,2021-01-16,jennifer,marquez,female,26,9021,colhue huapi,josechristian@yahoo.com
universidad tecnológica nacional,técnico para bioterios,2020-12-17,mary,cox,female,26,7535,pontaut,ykerr@gmail.com
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020-09-05,steven,walker,male,19,3363,25 de mayo,jessicanorman@hotmail.com
universidad tecnológica nacional,licenciatura en psicología,2020-11-29,rachel,curtis,female,39,5475,agua de la piedra,marvinbrowning@hotmail.com
universidad tecnológica nacional,licenciatura en ciencia política,2020-09-22,william,reed,male,19,5276,baldes de pacheco,karen86@gmail.com
universidad tecnológica nacional,actuario,2020-12-16,thomas,thompson,male,88,1657,11 de septiembre,angelamendoza@yahoo.com
universidad tecnológica nacional,ciencias veterinarias,2020-09-06,christopher,wilkins,male,72,6509,del valle,herreramisty@hotmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo,2020-10-10,scott,williams,male,76,1655,jose leon suarez,jacksonjonathan@gmail.com
universidad tecnológica nacional,farmacia,2021-01-04,wendy,russell,female,65,8138,anzoategui,ymarshall@hotmail.com
universidad tecnológica nacional,licenciatura en administración,2020-10-02,ashley,moore,female,69,2508,armstrong,shawn67@hotmail.com
universidad tecnológica nacional,agronomía,2020-09-20,daniel,cooper,male,85,3474,chavarria,scottpamela@gmail.com
universidad tecnológica nacional,bioquímica,2020-09-16,jennifer,scott,female,90,1927,esc nav militar rio sant,john89@hotmail.com
universidad tecnológica nacional,ingeniería electrónica,2021-01-02,michael,henson,male,70,2905,general rojo,cassidyphillips@yahoo.com
universidad tecnológica nacional,agronomía,2020-12-04,kimberly,johnson,female,59,7260,barrio villa saladillo,johnsonedward@hotmail.com
universidad tecnológica nacional,medicina,2021-02-01,charles,li,male,50,9313,cara mala,jcrosby@hotmail.com
universidad tecnológica nacional,agronomía,2020-09-05,krista,ball,female,69,5460,agua de la zorra,hansenlisa@hotmail.com
universidad tecnológica nacional,licenciatura en ciencia y tecnología de alimentos,2020-09-25,debra,edwards,female,76,2347,colonia mackinlay,howardbrian@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2021-01-04,kenneth,thompson,male,74,1905,jose ferrari,samueljohnson@hotmail.com
universidad tecnológica nacional,ingeniería mecánica,2020-12-02,gilbert,barton,male,85,4101,agua negra,jeremyward@gmail.com
universidad tecnológica nacional,ingeniería electrónica,2020-11-05,erin,rhodes,female,62,3376,gobernador lanusse,jared75@hotmail.com
universidad tecnológica nacional,actuario,2020-12-10,bradley,flores,male,48,2508,armstrong,carla01@yahoo.com
universidad tecnológica nacional,licenciatura en ciencia política,2020-10-07,robert,austin,male,26,9410,bahia lapataia,bcortez@yahoo.com
universidad tecnológica nacional,ingeniería electrónica,2020-09-27,wanda,martin,female,39,5553,empalme frontera,dmanning@gmail.com
universidad tecnológica nacional,actuario,2020-09-22,tamara,escobar,female,56,6017,chancay,michelle73@yahoo.com
universidad tecnológica nacional,licenciatura en sociología,2020-09-26,christine,allen,female,37,3428,estacion saladas,sarahhopkins@gmail.com
universidad tecnológica nacional,farmacia,2020-10-16,stephanie,patterson,female,81,3081,cavour,prichardson@yahoo.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020-09-29,alexander,jordan,male,86,3355,arrechea,juan41@gmail.com
universidad tecnológica nacional,licenciatura en terapia ocupacional,2020-12-22,danny,clark,male,27,2113,peyrano,kaylagarcia@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias antropológicas,2020-10-16,nicole,nicholson,female,27,1895,arturo segui,ashleymitchell@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2020-10-17,kimberly,wolf,female,22,7116,camaron chico,jonathon92@yahoo.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2021-01-04,michael,brown,male,53,5300,amilgancho,warrenjanet@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias de la educación,2021-01-26,carmen,evans,female,68,5436,colonia zapata,jchapman@hotmail.com
universidad tecnológica nacional,técnico para bioterios,2020-09-14,daniel,ortiz,male,87,5415,angaco norte,kimberlywatson@gmail.com
universidad tecnológica nacional,ciencias veterinarias,2020-10-27,christine,lowery,female,76,7163,claverie,angela56@hotmail.com
universidad tecnológica nacional,contador público,2020-10-22,shelby,carroll,female,36,3164,colonia rivas,stephaniejohnson@yahoo.com
universidad tecnológica nacional,licenciatura en musicoterapia,2020-09-18,kenneth,martin,male,59,3134,antonio tomas sud,felicia40@hotmail.com
universidad tecnológica nacional,diseño de imagen y sonido,2020-10-26,daniel,thompson,male,73,1619,garin,victoriawallace@hotmail.com
universidad tecnológica nacional,medicina,2021-01-12,andrew,irwin,male,29,1838,luis guillon,mpratt@yahoo.com
universidad tecnológica nacional,agronomía,2020-12-17,henry,avery,male,70,3280,arroyo urquiza,jamiecarter@gmail.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2020-12-27,ashley,miller,female,18,2944,rio tala,shahstacey@yahoo.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-12-21,sara,smith,female,39,5733,cramer,john99@yahoo.com
universidad tecnológica nacional,licenciatura en psicología,2020-11-16,henry,martin,male,26,7603,comandante nicanor otamendi,yross@yahoo.com
universidad tecnológica nacional,licenciatura en administración,2020-10-15,katherine,lindsey,female,25,7639,cooper,jacksonalexandra@hotmail.com
universidad tecnológica nacional,ingeniería electrónica,2020-09-02,cassandra,salazar,female,26,8204,bernasconi,mthomas@yahoo.com
universidad tecnológica nacional,licenciatura en musicoterapia,2021-01-26,michele,munoz,female,44,6277,buena esperanza,mariehuffman@gmail.com
universidad tecnológica nacional,ingeniería en informática,2020-10-21,erik,rodriguez,male,26,4101,agua negra,michael18@yahoo.com
universidad tecnológica nacional,licenciatura en terapia ocupacional,2020-09-23,shannon,gonzales,female,23,2187,arteaga,laura62@gmail.com
universidad tecnológica nacional,ingeniería en informática,2020-11-28,james,blackwell,male,35,2617,sancti spiritu,raymond82@hotmail.com
universidad tecnológica nacional,licenciatura en terapia ocupacional,2021-02-01,elijah,woods,male,68,7613,calfucura,lawsonmichael@yahoo.com
universidad tecnológica nacional,técnico para bioterios,2020-12-24,hannah,watson,female,25,1733,plomer,christopher32@hotmail.com
universidad tecnológica nacional,medicina,2020-09-22,peter,anderson,male,56,6513,colonia las yescas,dduran@yahoo.com
universidad tecnológica nacional,licenciatura en psicología,2020-09-25,brianna,sutton,female,40,2326,bealistock,kariholmes@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2021-01-29,robert,walker,male,62,2208,gaboto,joshua39@yahoo.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020-11-30,alexa,fox,female,86,6065,blaquier,harrismatthew@gmail.com
universidad tecnológica nacional,actuario,2020-10-30,douglas,gordon,male,86,7241,la porteña,arnoldtodd@yahoo.com
universidad tecnológica nacional,diseño industrial,2020-09-29,rachel,schneider,female,72,2529,piamonte,garywest@hotmail.com
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2021-01-31,kimberly,gregory,female,28,6614,franklin,jessica33@gmail.com
universidad tecnológica nacional,licenciatura en musicoterapia,2020-11-04,thomas,guerrero,male,69,5529,colonia bombal,miranda63@hotmail.com
universidad tecnológica nacional,licenciatura en terapia ocupacional,2021-01-14,johnny,rose,male,54,6387,caleufu,lawrencebriggs@yahoo.com
universidad tecnológica nacional,diseño de imagen y sonido,2020-09-28,pamela,jones,female,51,3472,caaguazu,rholt@hotmail.com
universidad tecnológica nacional,licenciatura en musicoterapia,2020-11-10,mark,prince,male,36,8208,campo cicare,hebertcraig@hotmail.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020-11-29,amanda,lewis,female,49,1712,castelar,robert58@gmail.com
universidad tecnológica nacional,licenciatura en ciencias biológicas,2020-10-31,kevin,brown,male,18,2921,godoy,kimberly57@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias de la educación,2021-01-05,kayla,jones,female,76,3222,buen retiro,andrewortiz@hotmail.com
universidad tecnológica nacional,ingeniería electrónica,2020-12-24,mason,glover,male,31,5365,el jumeal,dana62@yahoo.com
universidad tecnológica nacional,agronomía,2020-10-08,adam,welch,male,45,1661,bella vista,martinezarthur@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2021-01-23,shelby,buck,female,74,6313,bajo de las palomas,williamdavis@yahoo.com
universidad tecnológica nacional,diseño de imagen y sonido,2020-11-02,mark,steele,male,21,2315,estacion saguier,petersonrhonda@yahoo.com
universidad tecnológica nacional,contador público,2020-09-19,christine,pacheco,female,82,1931,punta lara,barrettwilliam@yahoo.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020-10-22,debra,white,female,89,1816,colonia santa rosa,schmidtdavid@gmail.com
universidad tecnológica nacional,licenciatura en ciencias biológicas,2020-10-24,brian,green,male,72,1702,ciudadela,cpatterson@yahoo.com
universidad tecnológica nacional,licenciatura en terapia ocupacional,2020-11-19,willie,serrano,male,42,2201,ricardone,paul47@hotmail.com
universidad tecnológica nacional,arquitectura,2020-10-12,alexander,rivers,male,45,5703,6 de septiembre,collinsstephanie@yahoo.com
universidad tecnológica nacional,ciencias veterinarias,2020-12-04,roy,ferguson,male,56,1741,enrique fynn,ddickson@gmail.com
universidad tecnológica nacional,técnico para bioterios,2021-01-31,benjamin,guzman,male,33,4709,san jose de piedra blanca,dillonmark@yahoo.com
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020-12-31,tracy,sheppard,female,52,3101,aldea brasilera,julie18@yahoo.com
universidad tecnológica nacional,arquitectura,2020-12-11,wesley,meyer,male,47,6600,kilometro 125,christopher48@hotmail.com
universidad tecnológica nacional,licenciatura en psicología,2020-12-13,nancy,williams,female,73,1915,arbuco,xthomas@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2020-10-14,troy,macias,male,30,1893,centro agricola el pato,marilynmarsh@yahoo.com
universidad tecnológica nacional,bioquímica,2020-12-19,patricia,patterson,female,65,5770,chacras viejas,jhayes@hotmail.com
universidad tecnológica nacional,ingeniería mecánica,2020-10-15,david,johnson,male,30,8309,centenario,williamsjerry@hotmail.com
universidad tecnológica nacional,agronomía,2020-12-15,angela,williams,female,20,6405,30 de agosto,catherineprice@yahoo.com
universidad tecnológica nacional,medicina,2020-10-04,christopher,joseph,male,29,5413,apeadero las chimbas,banksjames@hotmail.com
