,university,career,inscription_date,full_name,gender,date_of_birth,postal_code,location,email
10,UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_EN_INFORMÁTICA,2020-12-13,MARK_LEWIS,M,2066-07-25,,ISLA_GRAN_MALVINA,ZFROST@GMAIL.COM
11,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,2020-09-03,JOANN_HOWELL,F,2058-03-28,,AGUSTONI,WONGCALEB@YAHOO.COM
12,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,2020-11-29,SARAH_AGUIRRE,F,2001-12-02,,CRISTIANO_MUERTO,PAUL08@GMAIL.COM
13,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,2020-09-23,ELIJAH_MURPHY,M,2063-09-29,,ARROYO_URQUIZA,DMILLER@HOTMAIL.COM
14,UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,2020-09-18,JACQUELINE_LYNCH,F,2054-02-05,,BIGAND,KEITH17@GMAIL.COM
15,UNIVERSIDAD_DEL_SALVADOR,DISEÑO_INDUSTRIAL,2021-01-06,DEVIN_LEWIS,M,2027-07-15,,EMPALME_FRONTERA,MARGARET60@GMAIL.COM
16,UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,2020-09-15,ROBERT_JOHNSON,M,1974-06-01,,JUAN_VELA,BROWNJANE@YAHOO.COM
17,UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,2021-01-23,TAMMY_RIOS,F,2044-07-16,,BENAVIDEZ,HSHORT@HOTMAIL.COM
18,UNIVERSIDAD_DEL_SALVADOR,DISEÑO_DE_IMAGEN_Y_SONIDO,2020-10-30,MICHELLE_PATTERSON,F,2052-02-10,,AGUA_RICA,CROSALES@HOTMAIL.COM
19,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,2020-09-13,MARCUS_PAYNE,M,2015-12-11,,APEADERO_LAS_CHIMBAS,ERICSULLIVAN@YAHOO.COM
20,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,2020-10-22,DIANE_SNYDER,F,2029-04-03,,COLONIA_SANTA_TERESA,XHAYDEN@HOTMAIL.COM
21,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,2020-09-02,RACHEL_MILLER,F,1978-12-17,,ABRA_DE_HINOJO,BRIAN17@GMAIL.COM
22,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,2021-01-28,BRADLEY_BROWN,M,2057-07-12,,COLONIA_LAS_YESCAS,VALERIECRAIG@YAHOO.COM
23,UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,2021-02-01,KYLE_MELENDEZ,M,2015-05-14,,9_DE_ABRIL,EMILYCURRY@HOTMAIL.COM
24,UNIVERSIDAD_DEL_SALVADOR,TÉCNICO_PARA_BIOTERIOS_,2020-10-13,TIFFANY_JENSEN,F,2029-08-13,,VILLA_SAUCE,WSHELTON@HOTMAIL.COM
25,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,2020-10-14,TRACY_COLE,M,2022-07-16,,KILOMETRO_184,CALDWELLJENNIFER@YAHOO.COM
26,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ARTES,2021-01-03,CRYSTAL_BENNETT,F,1972-10-06,,ALMIRANTE_IRIZAR,MOLLYPORTER@HOTMAIL.COM
27,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,2020-10-02,CRAIG_AUSTIN,M,2062-03-19,,ALDEA_APELEG,HERNANDEZREBECCA@HOTMAIL.COM
28,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,2020-09-20,ELIZABETH_MORENO,F,2006-06-28,,AGUA_DE_LA_ZORRA,TAYLORLORI@YAHOO.COM
29,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,2020-09-03,AMY_SMITH,F,2028-10-29,,ACASSUSO,MARTINEZMICHAEL@HOTMAIL.COM
30,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,2020-10-05,MICHAEL_GONZALEZ,M,2056-10-24,,COLONIA_EGIDO,ATKINSONCHARLES@HOTMAIL.COM
31,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,2020-12-25,FRANK_HALE,M,2013-11-06,,CAMPO_RAFFO,CASTILLORONALD@GMAIL.COM
32,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-09-21,JASON_JOHNSON,M,2069-12-26,,LEUBUCO,STEVEN06@GMAIL.COM
33,UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_MECÁNICA,2020-10-14,ANGELA_STOKES,F,2018-10-07,,BARRIO_VILLA_ADELA,BAXTERMICHAEL@HOTMAIL.COM
34,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_POLÍTICA_,2021-01-07,KELLY_COHEN,F,1972-02-27,,LA_CALIFORNIA,DAWN60@GMAIL.COM
35,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-12-30,DONALD_MERCER,M,2027-04-24,,30_DE_AGOSTO,RYAN73@YAHOO.COM
36,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2021-01-08,LINDA_GOODWIN,F,2057-11-08,,PIAMONTE,DIXONCHRISTINA@YAHOO.COM
37,UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_EN_INFORMÁTICA,2020-12-24,JOHN_JOHNSON,M,2003-11-08,,APOSTOLES,XDIAZ@GMAIL.COM
38,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2021-01-27,THOMAS_CAMACHO,M,1994-01-16,,COSTA_GRANDE,YBROWN@GMAIL.COM
39,UNIVERSIDAD_DEL_SALVADOR,FARMACIA,2020-09-03,STEVEN_ROBINSON,M,2011-06-22,,ASERRADERO_ARROYO,IPHILLIPS@YAHOO.COM
40,UNIVERSIDAD_DEL_SALVADOR,FARMACIA,2021-01-16,TIMOTHY_WARREN,M,2019-02-19,,LA_FLORENCIA,JOHNSONSHEENA@YAHOO.COM
41,UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_ELECTRÓNICA,2020-11-28,EDWARD_WHEELER,M,2063-11-02,,BONNEMENT,BURNETTBRIAN@YAHOO.COM
42,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,2020-10-13,GINA_STEVENS,F,1974-06-05,,COLONIA_TACURALES,JASMINE29@HOTMAIL.COM
43,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,2020-11-08,JARED_SIMPSON,M,1992-05-29,,AGUARA_CUA,DEREKNELSON@GMAIL.COM
44,UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,2020-10-22,JAMIE_WILSON,F,1990-06-15,,HUASA_PAMPA_NORTE,NELSONBRIAN@YAHOO.COM
45,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,2020-12-29,EDGAR_STUART,M,1978-02-10,,OLASCOAGA,OSTEPHENS@GMAIL.COM
46,UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,2020-09-01,KIM_GARZA,F,2028-12-31,,AGUA_LINDA,LWILSON@HOTMAIL.COM
47,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,2020-09-25,KAREN_HAMILTON,F,2004-04-26,,LA_AGUADA_DE_LAS_ANIMAS,TIMOTHYBERRY@YAHOO.COM
48,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-10-05,ASHLEY_BROWN,F,1984-01-08,,COLONIA_HANSEN,ROBERTSROBERT@YAHOO.COM
49,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,2020-11-28,TIMOTHY_MEDINA,M,2011-10-18,,ANTONIO_TOMAS,ERIN20@YAHOO.COM
50,UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,2020-09-14,MICHAEL_MUNOZ,M,2068-03-29,,ACHALCO,WHITNEY22@YAHOO.COM
51,UNIVERSIDAD_DEL_SALVADOR,DISEÑO_INDUSTRIAL,2020-10-18,BRIAN_GILLESPIE,M,1972-11-10,,ADELA_CORTI,MICHAELHAMPTON@GMAIL.COM
52,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,2020-12-01,BRANDON_JONES,M,2014-06-03,,ARROYO_PESCADO,DENISE90@GMAIL.COM
53,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,2020-12-29,DARLENE_ESTRADA,F,2049-04-16,,CARAGUATAY,DYLAN54@GMAIL.COM
54,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,2020-10-12,KATHERINE_BOND,F,2038-06-18,,AGOTE,IANDRADE@GMAIL.COM
55,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-09-24,KEVIN_AUSTIN,M,2021-02-27,,ALBARDON,EVAN49@GMAIL.COM
56,UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,2021-01-25,RUTH_MILLER,F,2031-06-20,,DEL_VISO,SABRINA79@HOTMAIL.COM
57,UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,2020-11-19,MRS._JORDAN_GONZALEZ,F,2068-10-25,,CAÑADA,KJACKSON@GMAIL.COM
58,UNIVERSIDAD_DEL_SALVADOR,TÉCNICO_PARA_BIOTERIOS_,2020-12-31,CHRISTOPHER_MORALES,M,1988-02-18,,ALEGRIA,KPARK@HOTMAIL.COM
59,UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,2021-01-06,NICHOLE_FLORES,F,2011-06-07,,COLONIA_LOS_SAUCES,COLLINSSTEPHEN@GMAIL.COM
60,UNIVERSIDAD_DEL_SALVADOR,FARMACIA,2020-11-06,KATHY_WILLIAMS,F,2027-01-19,,AGUA_COLORADA,BROOKE36@HOTMAIL.COM
61,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,2020-09-20,EDWIN_JACKSON,M,2005-10-11,,CENTINELA,ANDERSONNATALIE@HOTMAIL.COM
62,UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,2021-01-13,STEVEN_SMITH,M,2016-05-23,,25_DE_MAYO,JASON52@GMAIL.COM
63,UNIVERSIDAD_DEL_SALVADOR,MEDICINA,2020-09-07,CARLOS_RICHARDS,M,1987-06-09,,ARRIBEÑOS,BRITTANY00@GMAIL.COM
64,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2021-01-06,JENNIFER_CLARK,F,2013-04-08,,JESUS_MARIA,JOHN42@GMAIL.COM
65,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-11-02,GAIL_PALMER,F,2049-12-14,,SAN_JOSE_DE_PIEDRA_BLANCA,GLANE@YAHOO.COM
66,UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,2020-09-09,BRANDI_PATTERSON,F,2049-07-02,,ARAÑITA,PATRICKWRIGHT@HOTMAIL.COM
67,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-09-25,JAMES_BRADLEY,M,2016-01-29,,VILLARS,MATTHEW74@YAHOO.COM
68,UNIVERSIDAD_DEL_SALVADOR,FARMACIA,2021-01-06,CRYSTAL_BOWMAN,F,2026-03-06,,AGUA_DE_CASTILLA,JONATHAN51@GMAIL.COM
69,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,2020-12-28,LISA_BENNETT,F,2065-08-07,,CAMPO_COUBERT,MAXWELLLAUREN@HOTMAIL.COM
70,UNIVERSIDAD_DEL_SALVADOR,TÉCNICO_PARA_BIOTERIOS_,2020-11-08,LISA_MARTINEZ,F,2067-08-25,,ABRA_EL_CANDADO,ROSE80@HOTMAIL.COM
71,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,2020-12-12,LISA_MCBRIDE,F,2020-10-17,,ALZAGA,THOMPSONCRAIG@HOTMAIL.COM
72,UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_ELECTRÓNICA,2021-01-12,TONY_FIGUEROA,M,2011-12-16,,TEMPERLEY,MICHELEWILLIAMS@GMAIL.COM
73,UNIVERSIDAD_DEL_SALVADOR,DISEÑO_INDUSTRIAL,2020-11-14,NICOLE_SANDERS,F,2032-10-07,,ZONA_DELTA_SAN_FERNANDO,YCLARK@HOTMAIL.COM
74,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_MUSICOTERAPIA,2020-10-07,HECTOR_GARZA,M,2034-02-11,,SAN_FERNANDO,TRACYMORALES@YAHOO.COM
75,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,2020-12-29,WILLIAM_CARTER,M,2060-09-13,,FLORENCIO_VARELA,AMCCLURE@GMAIL.COM
76,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,2020-12-14,JAMES_CONLEY,M,1984-10-31,,ALMACEN_LA_COLINA,APRILBELL@YAHOO.COM
77,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,2020-11-13,KENDRA_HILL,F,2000-01-25,,CAPDEPONT,CALEBSIMS@HOTMAIL.COM
78,UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,2020-12-30,JESSICA_SMITH,F,2058-12-22,,CEBALLOS,WALKERCHRISTOPHER@HOTMAIL.COM
79,UNIVERSIDAD_DEL_SALVADOR,DISEÑO_INDUSTRIAL,2020-11-25,MICHELLE_HOLMES,F,1972-05-31,,PRIMERA_JUNTA,GONZALEZVANESSA@YAHOO.COM
80,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,2020-12-19,JORDAN_JOSEPH,M,2040-04-19,,COLONIA_CELINA,YSMITH@YAHOO.COM
81,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,2020-12-03,KATHY_FOWLER,F,2017-07-04,,VALLE_DE_LAS_LEÑAS,DKING@HOTMAIL.COM
82,UNIVERSIDAD_DEL_SALVADOR,TÉCNICO_PARA_BIOTERIOS_,2020-11-28,SUSAN_YOUNG,F,2009-03-25,,CAMPO_QUIÑONES,AMY45@YAHOO.COM
83,UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,2020-11-12,MELISSA_HERNANDEZ,F,2013-12-14,,CHACRAS_VIEJAS,LEWISRANDY@GMAIL.COM
84,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-10-16,NICHOLAS_WOOD,M,2043-07-14,,BAHIA_CRACHER,LUCASDOUGLAS@GMAIL.COM
85,UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_ELECTRÓNICA,2020-10-28,GABRIELLE_WOOD,F,2042-05-08,,ISLA_GRAN_MALVINA,KMORRIS@GMAIL.COM
86,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,2020-09-14,KIMBERLY_FLOYD,F,2016-08-03,,ALBARDON,PAULBURCH@GMAIL.COM
87,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,2020-09-01,RYAN_SILVA,M,2025-01-13,,COMANDANTE_LEAL,HEATHER60@GMAIL.COM
88,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,2020-10-23,ERIC_FITZPATRICK,M,2017-10-23,,AMENABAR,HARRISONCYNTHIA@GMAIL.COM
89,UNIVERSIDAD_DEL_SALVADOR,INGENIERÍA_EN_INFORMÁTICA,2021-01-28,KIM_DANIELS,F,1991-05-19,,CARAGUATA,LARRYWILSON@HOTMAIL.COM
90,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,2020-12-14,JORDAN_HERRING,F,2058-02-16,,CORBETT,GONZALEZSHAWN@GMAIL.COM
91,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,2020-10-14,CHELSEY_DURHAM,F,1983-04-10,,COLONIA_ALBERDI,ROBLESTHOMAS@GMAIL.COM
92,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,2020-12-15,SAVANNAH_RODRIGUEZ,F,2026-03-25,,DESAMPARADOS,AMYCABRERA@HOTMAIL.COM
93,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,2020-11-30,PATRICK_PEARSON,M,1976-10-12,,JUAN_F_IBARRA,CPHILLIPS@GMAIL.COM
94,UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,2021-01-02,JOSHUA_FARRELL,M,1976-06-20,,ALDAO,BIRDERICA@HOTMAIL.COM
95,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,2020-11-30,MAUREEN_MCCALL,F,2034-05-01,,CAPITAN_CASTRO,STEPHEN46@HOTMAIL.COM
96,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_ADMINISTRACIÓN_,2020-10-12,SEAN_MILLER,M,2007-03-07,,FUNKE,RUSSELLBRYAN@HOTMAIL.COM
97,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,2020-10-16,JESSICA_FLOYD,F,2010-07-14,,COLONIA_BELGA_AMERICANA,VALENCIAJULIE@GMAIL.COM
98,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,2020-12-05,DEREK_BAILEY,M,2041-01-15,,COLONIA_DOS_ROSAS_Y_LA_LEGUA,HALEYRODRIGUEZ@YAHOO.COM
99,UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,2020-12-22,MRS._ELIZABETH_THOMPSON_DVM,F,2008-09-29,,BARCENA,PAULAWINTERS@GMAIL.COM
100,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-09-02,ANNA_WILLIAMS,F,1999-07-21,,LA_LIMPIA,ELIZABETH50@YAHOO.COM
101,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,2021-01-04,WILLIAM_MOORE,M,2030-05-26,,AMERICA,VHOLMES@YAHOO.COM
102,UNIVERSIDAD_DEL_SALVADOR,ARQUITECTURA,2020-09-20,MALLORY_VILLARREAL,F,1981-01-26,,AGUARA_CUA,PORTERDAVE@YAHOO.COM
103,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_SOCIOLOGÍA_,2020-12-25,LAURIE_SMITH,F,2052-12-30,,CUARTEL_IV,LINDSAYHENRY@HOTMAIL.COM
104,UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,2020-09-23,MICHAEL_ORTEGA,M,2032-06-16,,CARAPACHAY,WRIGHTLISA@HOTMAIL.COM
105,UNIVERSIDAD_DEL_SALVADOR,ACTUARIO_,2020-10-01,DAVID_BROWN,M,1994-12-10,,BLANDENGUES,CARTERKEITH@HOTMAIL.COM
106,UNIVERSIDAD_DEL_SALVADOR,FARMACIA,2020-09-24,JEFFREY_MILLER,M,2032-02-11,,PAZOS_KANKI,RACHEL07@YAHOO.COM
107,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,2020-11-18,APRIL_ROSE,F,2045-07-23,,SIERRA_DE_LA_VENTANA,VANESSA38@YAHOO.COM
108,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,2020-10-27,JAVIER_BURGESS,M,2014-01-15,,COLONIA_PUJOL,JOSHUARICHARDSON@YAHOO.COM
109,UNIVERSIDAD_DEL_SALVADOR,CIENCIAS_VETERINARIAS,2020-10-03,BRIAN_REYNOLDS,M,2023-01-27,,BARRIO_EL_TONTAL,MATTHEWADAMS@HOTMAIL.COM
110,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,2020-11-02,KATHLEEN_ANDERSON,F,1995-12-26,,ALTO_CALILEGUA,WILCOXCAITLIN@YAHOO.COM
111,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-09-09,TIMOTHY_THOMAS,M,1975-07-04,,IFRAN,AFISHER@HOTMAIL.COM
112,UNIVERSIDAD_DEL_SALVADOR,MEDICINA,2020-12-13,ETHAN_PERRY,M,2049-03-17,,ISLA_TIGRE,DIANARUSSELL@YAHOO.COM
113,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,2020-10-07,MAUREEN_LONG,F,2022-08-18,,ABALO,NATHANIEL42@HOTMAIL.COM
114,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,2020-11-06,SANDRA_COOPER,F,2003-10-05,,CARAGUATAY,THALL@YAHOO.COM
115,UNIVERSIDAD_DEL_SALVADOR,FARMACIA,2020-12-10,DENISE_SANCHEZ,F,2014-11-12,,LA_ISABEL,HILLADAM@GMAIL.COM
116,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,2020-09-03,CHRISTOPHER_JOHNSON,M,1979-03-16,,ESMERALDA,CONWAYWILLIAM@GMAIL.COM
117,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,2020-11-16,TAMMY_CLARK,F,2043-10-22,,ANDALUCIA,BRENDAHUNT@YAHOO.COM
118,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,2020-12-14,JOHN_LUCAS,M,2058-04-10,,CAMPO_DE_VILLAMIL,WRAMIREZ@GMAIL.COM
119,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,2020-10-15,MICHAEL_BROWN,M,2060-03-29,,CAMPANA,DENNIS56@GMAIL.COM
120,UNIVERSIDAD_DEL_SALVADOR,CONTADOR_PÚBLICO_,2021-01-01,JOSEPH_ELLIOTT,M,2009-11-11,,ARROYO_LAS_MINAS,KEITH02@GMAIL.COM
121,UNIVERSIDAD_DEL_SALVADOR,AGRONOMÍA,2020-12-02,TAYLOR_KRAMER,M,2016-10-19,,CULLIN_MANZANO,COURTNEY43@HOTMAIL.COM
122,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-12-20,COURTNEY_MALONE,F,1977-04-07,,CERANA,JASONADAMS@GMAIL.COM
123,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,2021-01-08,LISA_RIVERA,F,2041-08-18,,VILLA_EL_CHOCON,DANIEL42@GMAIL.COM
124,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,2020-12-12,ASHLEY_ROBINSON,F,1996-11-10,,BME_BAVIO_GRAL_MANSILLA,GARYBENNETT@YAHOO.COM
125,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,2020-12-27,BROOKE_BUSH,F,2015-02-17,,CARCARAÑA,ISAACFORD@HOTMAIL.COM
126,UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_CIENCIA_POLÍTICA_,2020-12-13,CHARLES_RIVERA,M,2035-03-09,,COLONIA_ENSANCHE_SAUCE,DAVIDCURRY@HOTMAIL.COM
